6332873926,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,56,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718860,22640760,264772
6332873884,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,57,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718861,22640761,264772
6332873907,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,58,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718862,22640762,264772
6332873906,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,59,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718863,22640763,264772
6332873895,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,60,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718864,22640764,264772
6332873883,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,61,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718865,22640765,264772
6463097763,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,62,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,75196,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718866,22640766,267351
6332873912,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,63,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718867,22640767,264772
6332873941,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,64,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718868,22640768,264772
6332873875,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,65,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718869,22640769,264772
6332873930,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,66,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718870,22640770,264772
6332873924,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,67,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718871,22640771,264772
6332873901,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,68,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718872,22640772,264772
6332873902,Render,Pass,;L1Cobalt;L2Cobalt;,0,SUCCESS,SUCCESS,;GEN:HAS:14011185056;,MocsPat.gsf,[],Active,0.25,69,,PTL,PTL:2X4X8:A0,GLOBALS/Caches,,74665,;emugt;emu3d;emumedia;silicon;,,GLOBALS/PatMocs,5718873,22640773,264772
